Title,Link,Snippet,Summary,Info,Processed,Query
"Sostenibilidad de pequeños productores en los Tianguis Orgánico de Tlaxcala, Puebla y Oaxaca, Veracruz",https://orgprints.org/31132/,"… For this, three markets of the Red Mexicana de Tianguis y Mercados Organicos were selected in the states of Tlaxcala, Puebla and Oaxaca, 30 surveys were applied and the data were …","T Bustamante, B Carrera… - … Economía, Población y …, 2017 - orgprints.org","{'summary': 'T Bustamante, B Carrera… - … Economía, Población y …, 2017 - orgprints.org', 'authors': [{'name': 'T Bustamante', 'link': 'https://scholar.google.com/citations?user=zJCMi_UAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zJCMi_UAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zJCMi_UAAAAJ'}, {'name': 'B Carrera', 'link': 'https://scholar.google.com/citations?user=K7ioBkwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=K7ioBkwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'K7ioBkwAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Análisis de las actividades de niños de Educación Inicial en pueblos originarios de Oaxaca, México",http://www.scielo.org.pe/scielo.php?pid=S0254-92122015000200007&script=sci_arttext&tlng=pt,"… 3 años de edad en comunidades marginadas de Oaxaca, México. Las actividades espontáneas … ya cocido sirve para mascar, es un dulce tradicional y también se puede sacar mezcal. …","J Jiménez Ramírez, L Martínez Pérez… - Anthropologica, 2015 - scielo.org.pe","{'summary': 'J Jiménez Ramírez, L Martínez Pérez… - Anthropologica, 2015 - scielo.org.pe'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
El escenario del autoconsumo: una mirada femenina desde una comunidad rural de Oaxaca,https://www.ciencialatina.org/index.php/cienciala/article/view/1023,"… población femenina con respecto a los factores sociales que contribuyen a la disminución de la producción y consumo de estos alimentos en una comunidad rural indígena de Oaxaca, …","MEP Flores - Ciencia Latina Revista Científica Multidisciplinar, 2021 - ciencialatina.org","{'summary': 'MEP Flores - Ciencia Latina Revista Científica Multidisciplinar, 2021 - ciencialatina.org'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Diseño y construcción de una maquina seccionadora de agave verde,http://somim.org.mx/memorias/memorias2008/articulos/A1/A1_299.pdf,… ABSTRACT This study presents the development of the design and construction of a … para el proceso de producción del mezcal en el Estado de Oaxaca. Premio a la investigación en el …,"MC Caballero, LS Santos, AJ José… - Memorias del 14 …, 2008 - somim.org.mx","{'summary': 'MC Caballero, LS Santos, AJ José… - Memorias del 14 …, 2008 - somim.org.mx'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Análisis de cambio en las coberturas de Vegetación y Usos del Suelo en Oaxaca,https://www.researchgate.net/profile/Alejandro-Velazquez-9/publication/263254401_Analisis_del_cambio_en_la_cobertura_de_vegetacion_y_usos_del_suelo_en_Oaxaca/links/548b24cb0cf214269f1dd122/Analisis-del-cambio-en-la-cobertura-de-vegetacion-y-usos-del-suelo-en-Oaxaca.pdf,"… Oaxaca es reconocido por su heterogeneidad en formaciones vegetales, donde se alberga una alta diversidad … La cadena productiva maguey-mezcal: su incidencia en la deforestación …","E Duran, F Gopar, A Velázquez, F Lopez… - … de Oaxaca, 2007 - researchgate.net","{'summary': 'E Duran, F Gopar, A Velázquez, F Lopez… - … de Oaxaca, 2007 - researchgate.net', 'authors': [{'name': 'E Duran', 'link': 'https://scholar.google.com/citations?user=unZIUwEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=unZIUwEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'unZIUwEAAAAJ'}, {'name': 'A Velázquez', 'link': 'https://scholar.google.com/citations?user=uObUovEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=uObUovEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'uObUovEAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"ECONOMÍA SOLIDARIA: UNA EXPERIENCIA DE ALTERNATIVAS COMUNITARIAS PARA EL BUEN VIVIR EN UN MUNICIPIO DE LA SIERRA SUR, OAXACA",https://www.eumed.net/uploads/libros/8d38fc190b6912ecf3ddfa54ad7cb74e.pdf#page=61,"… in the Sierra Sur de Oaxaca. The theoretical approaches that … documents such as Municipal Development Plans, which … Generan ingresos a través de la venta de botellas de mezcal …","EMM Ríos, JHC Vera - ECO NOM lA SOCIAL, DESARROLLO LOCAL … - eumed.net","{'summary': 'EMM Ríos, JHC Vera - ECO NOM lA SOCIAL, DESARROLLO LOCAL … - eumed.net', 'authors': [{'name': 'JHC Vera', 'link': 'https://scholar.google.com/citations?user=2qNQxk8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=2qNQxk8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '2qNQxk8AAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Un diagnóstico de competitividad del sector de mezcal de Durango, México: Diagnosis of competitiveness of the mezcal sector in Durango, Mexico",http://www.iquatroeditores.com/revista/index.php/relayn/article/view/36,"… Estos representan tan solo el 2% de las unidades de servicio que conforman el Sistema Producto Maguey Mezcal en el país, siendo Oaxaca el estado que más asociados agrupa. …","SA Gurrola, CES Durán - Revista Relayn-Micro y Pequeñas …, 2020 - iquatroeditores.com","{'summary': 'SA Gurrola, CES Durán - Revista Relayn-Micro y Pequeñas …, 2020 - iquatroeditores.com', 'authors': [{'name': 'SA Gurrola', 'link': 'https://scholar.google.com/citations?user=EeJ7zxoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=EeJ7zxoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'EeJ7zxoAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Social Environmental Conflicts in Mexico: resistance to dispossession and alternatives from below,https://books.google.com/books?hl=es&lr=&id=YJxQDwAAQBAJ&oi=fnd&pg=PR5&dq=mezcal+development+oaxaca&ots=IJ0G3NtZ0k&sig=XpM9mroVeYLBrcX-K77wUSO-a5Q,"… agrarian transformation, poverty, and critical development studies. His doctoral thesis from the … His areas of expertise are Latin American development and macroeconomic behaviour in …","D Tetreault, C McCulligh, C Lucio - 2018 - books.google.com","{'summary': 'D Tetreault, C McCulligh, C Lucio - 2018 - books.google.com', 'authors': [{'name': 'D Tetreault', 'link': 'https://scholar.google.com/citations?user=l-FOudYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=l-FOudYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'l-FOudYAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Promoción del crecimiento de Agave potatorum Zucc. por bacterias fijadoras de nitrógeno de vida libre,http://www.scielo.org.mx/scielo.php?pid=S0187-57792020000400555&script=sci_arttext,"… En el año 2018 se produjeron a nivel nacional 5.9 millones de litros de mezcal. Oaxaca contribuyó con el 92.3% de esta producción, de la cual el 3.3% se elaboró con A. potatorum ( …","A Bautista-Cruz, V Martínez-Gallegos - Terra Latinoamericana, 2020 - scielo.org.mx","{'summary': 'A Bautista-Cruz, V Martínez-Gallegos - Terra Latinoamericana, 2020 - scielo.org.mx'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Caracterización de la diversidad de levaduras presentes durante el proceso de fermentación del mezcal en el estado de Guerrero.,https://www.academia.edu/download/59848800/Tesis_angie_JUNIO_final_final_ahora_si_20190624-52167-1yjyhpr.pdf,… la producción del mezcal y amablemente nos abrieron las … kinds of alcoholic beverages such as mezcal and tequila. … proceso de elaboración del mezcal en el estado de Oaxaca. …,QB PARASITOLOGO - 2019 - academia.edu,{'summary': 'QB PARASITOLOGO - 2019 - academia.edu'},2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Arbuscular mycorrhizal potential and mycorrhizal fungi diversity associated with Agave potatorum Zucc. in Oaxaca, Mexico",https://link.springer.com/article/10.1007/s11284-012-1008-7,"… (known locally as “maguey tobalá” or “maguey papalométl”) is endemic to the state of Oaxaca and the southern regions of the state of Puebla. In Oaxaca, it can be found in more than 70 …","S Carballar-Hernández, FJ Palma-Cruz… - Ecological …, 2013 - Springer","{'summary': 'S Carballar-Hernández, FJ Palma-Cruz… - Ecological …, 2013 - Springer', 'authors': [{'name': 'S Carballar-Hernández', 'link': 'https://scholar.google.com/citations?user=pB2GKyEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=pB2GKyEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'pB2GKyEAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
El posicionamiento de las Mipymes rurales a través del registro de marca,https://www.researchgate.net/profile/Juan-Flores-Preciado/publication/287206430_Investigacion_en_las_ciencias_de_la_gestion_innovacion_competitividad_y_tecnologias_de_informacion/links/5673481308ae04d9b099ce70/Investigacion-en-las-ciencias-de-la-gestion-innovacion-competitividad-y-tecnologias-de-informacion.pdf#page=265,"… development of micro power is sold on a large scale to produce the good or service provided, a situation that demands the development … a la ciudad de Oaxaca, producen un mezcal …","CEC Robles, AE Martínez… - Investigación en las …, 2015 - researchgate.net","{'summary': 'CEC Robles, AE Martínez… - Investigación en las …, 2015 - researchgate.net', 'authors': [{'name': 'AE Martínez', 'link': 'https://scholar.google.com/citations?user=QemTP2kAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=QemTP2kAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'QemTP2kAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Disputas de poder en la denominación de origen mezcal﻿,http://aedt.chapingo.edu.mx/handle/20.500.12098/858,"… Si bien en la actualidad existe en Oaxaca una región conocida como la “Región del Mezcal… artificialmente para justificar el otorgamiento de la palabra mezcal a la DO, en beneficio de …",DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx,{'summary': 'DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx'},2022-03-18 01:45:00 UTC,mezcal development oaxaca
Migration and agrarian transformation in Indigenous Mexico,https://onlinelibrary.wiley.com/doi/abs/10.1111/joac.12224,"… Our empirical insights come from the state of Oaxaca, where … that maguey [the plant for mezcal] can survive with very little … , and other development projects in Oaxaca, provides evidence …","J Robson, D Klooster, H Worthen… - Journal of Agrarian …, 2018 - Wiley Online Library","{'summary': 'J Robson, D Klooster, H Worthen… - Journal of Agrarian …, 2018 - Wiley Online Library', 'authors': [{'name': 'J Robson', 'link': 'https://scholar.google.com/citations?user=zVk3YZAAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zVk3YZAAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zVk3YZAAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"… Con Enfoque Sustentable: Trabajo Colaborativo De Cuerpos Académicos E Investigadores De Puebla, Tlaxcala, Oaxaca Y Veracruz, México Y Carabobo …",https://books.google.com/books?hl=es&lr=&id=YwlDEAAAQBAJ&oi=fnd&pg=PA1&dq=mezcal+development+oaxaca&ots=aQRTE7XazU&sig=eOt4FqiwFcHV4FZUplotZSCjBj4,"… Haw, residual de la destilación de mezcal. Este sustrato se lava consecutivamente con agua … This research consists of the development of a Web application as an alternative proposal …","LE Santos, JVR Galaviz, MSV López, MC Fuentes - 2021 - books.google.com","{'summary': 'LE Santos, JVR Galaviz, MSV López, MC Fuentes - 2021 - books.google.com', 'authors': [{'name': 'JVR Galaviz', 'link': 'https://scholar.google.com/citations?user=dsxSPe8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=dsxSPe8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'dsxSPe8AAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Manejo sustentable de los recursos naturales guiado por proyectos científicos en la mixteca poblana mexicana,http://revistaecosistemas.net/index.php/ecosistemas/article/view/98,… ecosystems and generated models of sustainable development. The area of research is … ranch and the use of Agave species for mezcal production. We show how scientific studies …,"EB Ruiz, JP Estrella-Ruiz - Ecosistemas, 2008 - revistaecosistemas.net","{'summary': 'EB Ruiz, JP Estrella-Ruiz - Ecosistemas, 2008 - revistaecosistemas.net'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
“Así nos tocó vivir”. Práctica de la comunidad y territorios de reciprocidad en la Sierra Mixe de Oaxaca,https://journals.openedition.org/trace/1299,"En este artículo se presenta el estudio y la reflexión sobre los procesos de territorialidad en la región mixe que se ubica al noroeste del estado de Oaxaca, al sur de México. A través de …","J Denicourt - Trace. Travaux et recherches dans les …, 2014 - journals.openedition.org","{'summary': 'J Denicourt - Trace. Travaux et recherches dans les …, 2014 - journals.openedition.org'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Transformaciones y continuidades en el manejo y concepción del bosque y las relaciones de género en Santa Catarina Lachatao, Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S1870-54722017000300451&script=sci_arttext,"El artículo analiza la forma en que los habitantes de Santa Catarina Lachatao, en Oaxaca, México, comunidad gobernada por instituciones indígenas autónomas, conciben, manejan y …","C Rojas-Serrano, B Martínez-Corona - Agricultura, sociedad y …, 2017 - scielo.org.mx","{'summary': 'C Rojas-Serrano, B Martínez-Corona - Agricultura, sociedad y …, 2017 - scielo.org.mx', 'authors': [{'name': 'B Martínez-Corona', 'link': 'https://scholar.google.com/citations?user=MK3E8rMAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=MK3E8rMAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'MK3E8rMAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Diagnóstico estatal de Oaxaca,https://www.aacademica.org/salomon.nahmad.sitton/41.pdf?view,"… Entre los agaves sobresalen las variedades que producen mezcal. Oaxaca es el principal productor nacional de esta bebida, pues procesa unos 12 millones de litros anuales, sobre …",Á González - 2001 - aacademica.org,{'summary': 'Á González - 2001 - aacademica.org'},2022-03-18 01:45:00 UTC,mezcal development oaxaca
Aclimatación de Agave americana var. Oaxacensis obtenidas in vitro,http://www.scielo.org.mx/scielo.php?pid=S2007-09342016000400911&script=sci_arttext,"… para elaborar mezcal, que es una actividad estratégica para la economía del estado de Oaxaca, … Development of the stomatal complex and leaf surface of Agave angustifolia Haw. ‘…","E Yescas Arreola, GV Campos Ángeles… - Revista mexicana de …, 2016 - scielo.org.mx","{'summary': 'E Yescas Arreola, GV Campos Ángeles… - Revista mexicana de …, 2016 - scielo.org.mx'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Oaxaca's indigenous Guelaguetza festival: Not all that glistens is gold,https://www.ingentaconnect.com/content/cog/em/2008/00000012/F0020003/art00003,"… industry alike as a vehicle for economic development in Oaxaca (Davies, 2007b). In 1974, … , sombrero de palma from the Mixteca, mezcal from Ejutla, and many other products of regions …","M Whitford - Event Management, 2008 - ingentaconnect.com","{'summary': 'M Whitford - Event Management, 2008 - ingentaconnect.com', 'authors': [{'name': 'M Whitford', 'link': 'https://scholar.google.com/citations?user=YkQpzpYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=YkQpzpYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'YkQpzpYAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
… DE LOS VALLES CENTRALES DE OAXACA1,https://rmae.voaxaca.tecnm.mx/wp-content/uploads/2020/11/6-RMAE-2018-10-Review-To-edit.pdf,"… Durante 2016-2017 se realizó un estudio etnobotánico en Ayoquezco de Aldama, Oaxaca, con el … el conocimiento tradicional de los pobladores de Ayoquezco de Aldama, Oaxaca. …","AA Arrazola-Guendulay, E Hernández-Santiago… - rmae.voaxaca.tecnm.mx","{'summary': 'AA Arrazola-Guendulay, E Hernández-Santiago… - rmae.voaxaca.tecnm.mx'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Distribution and potential of bioenergy resources from agricultural activities in Mexico,https://www.sciencedirect.com/science/article/pii/S1364032110000961,"… The state with the greatest of municipalities is Oaxaca with … Alcoholic beverages such as pulque, mezcal and tequila are … are still expensive or still in development. Municipalities with an …","I Valdez-Vazquez, JA Acevedo-Benítez… - … and Sustainable Energy …, 2010 - Elsevier","{'summary': 'I Valdez-Vazquez, JA Acevedo-Benítez… - … and Sustainable Energy …, 2010 - Elsevier', 'authors': [{'name': 'I Valdez-Vazquez', 'link': 'https://scholar.google.com/citations?user=mWUf83gAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=mWUf83gAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'mWUf83gAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Effect of ethanolic extracts from Agave potatorum Zucc. leaves in the mycelial growth of Pleurotus spp.,https://ejfa.me/index.php/journal/article/download/2664/1445,"… Despite the rapid development of oyster mushroom … -valued residue of the agave-mezcal process. Interest in their study … conserved in the CIIDIR Oaxaca, and Pleurotus pulmonaris and …","DS Castro, PAS García, AV López, FS Heraz… - Emirates Journal of …, 2021 - ejfa.me","{'summary': 'DS Castro, PAS García, AV López, FS Heraz… - Emirates Journal of …, 2021 - ejfa.me', 'authors': [{'name': 'PAS García', 'link': 'https://scholar.google.com/citations?user=3syePVUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=3syePVUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '3syePVUAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Regionalización turística del estado de Oaxaca,http://www.scielo.org.mx/scielo.php?pid=S0188-46112019000100007&script=sci_arttext,Esta investigación tiene como objetivo principal desarrollar una propuesta de regionalización turística en el estado de Oaxaca a partir de la determinación y evaluación de la jerarquía …,"DM Domínguez Martínez… - Investigaciones …, 2019 - scielo.org.mx","{'summary': 'DM Domínguez Martínez… - Investigaciones …, 2019 - scielo.org.mx'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Peer education en equidad de género y derechos humanos para alumn@ s rurales de la preparatoria de Tanetze, Oaxaca",http://colposdigital.colpos.mx:8080/xmlui/handle/10521/2950,"… de Zaragoza en la Sierra Norte de Oaxaca. El objetivo de este trabajo fue … development of women and men in the community, analyzing both their public and private development…",MS López Bautista - 2018 - colposdigital.colpos.mx,{'summary': 'MS López Bautista - 2018 - colposdigital.colpos.mx'},2022-03-18 01:45:00 UTC,mezcal development oaxaca
Collective efficiency: Mezcal production and the clustering of small firms,http://www.ijsaf.org/index.php/ijsaf/article/view/374,… it was preferred over cheaper vinos mezcales from Oaxaca and San Luis Potosí. Willing to … outcome of mezcal firms being clustered. Running through this process of development are …,"G Verschoor - The International Journal of Sociology of Agriculture …, 1996 - ijsaf.org","{'summary': 'G Verschoor - The International Journal of Sociology of Agriculture …, 1996 - ijsaf.org', 'authors': [{'name': 'G Verschoor', 'link': 'https://scholar.google.com/citations?user=6HZ_GQoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=6HZ_GQoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '6HZ_GQoAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Report on the Tenth Biennial Conference of the IASCP, Oaxaca, Mexico",http://dlc.dlib.indiana.edu/dlc/handle/10535/3326,"The Conference was a tremendous success with 662 registered participants from 63 different countries congregating in Oaxaca, Mexico for a 5-day meeting of 128 panels, 9 side events…","J Robson, L Merino - 2004 - dlc.dlib.indiana.edu","{'summary': 'J Robson, L Merino - 2004 - dlc.dlib.indiana.edu', 'authors': [{'name': 'L Merino', 'link': 'https://scholar.google.com/citations?user=q3WoKR0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=q3WoKR0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'q3WoKR0AAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Challenge based learning in the 4IR: results on the application of the Tec21 educational model in an energetic efficiency improvement to a rustic industry,https://link.springer.com/chapter/10.1007/978-3-030-40274-7_73,"… of the very popular alcoholic drink Mezcal (a similar type of … to nine Mexican states: Oaxaca, Durango, Guerrero, San Luis … described here, sustainable development engineering is a …","JM Reyna-González, A Ramírez-Medrano… - International Conference …, 2019 - Springer","{'summary': 'JM Reyna-González, A Ramírez-Medrano… - International Conference …, 2019 - Springer'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Use, extraction rates and spatial availability of plant resources in the Tehuacán-Cuicatlán Valley, Mexico: The case of Santiago Quiotepec, Oaxaca",https://www.sciencedirect.com/science/article/pii/S0140196307000146,"… other aspects, as well as the development of techniques for using and managing biotic … just before producing flowers for the preparation of mezcal (a tequila-like alcoholic beverage…","E Pérez-Negrón, A Casas - Journal of Arid Environments, 2007 - Elsevier","{'summary': 'E Pérez-Negrón, A Casas - Journal of Arid Environments, 2007 - Elsevier', 'authors': [{'name': 'A Casas', 'link': 'https://scholar.google.com/citations?user=bBXZWykAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=bBXZWykAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'bBXZWykAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Los recursos intangibles en el desempeño y en la ventaja competitiva sostenida de la empresa: el caso de los negocios de artesanía en una industria …,http://acacia.org.mx/busqueda/pdf/P08T3.pdf,"… en el desempeño de los negocios de artesanía en Oaxaca, México. Primero se examina el … textiles, madera, y mezcal ubicados en Valles Centrales, Oaxaca. El análisis de correlación …","JR Maldonado, JPH Girón, MLD Hernández - acacia.org.mx","{'summary': 'JR Maldonado, JPH Girón, MLD Hernández - acacia.org.mx', 'authors': [{'name': 'JR Maldonado', 'link': 'https://scholar.google.com/citations?user=yihh27sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=yihh27sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'yihh27sAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Composición química y germinación de semillas de tobalá (Agave potatorum),https://www.redalyc.org/journal/339/33963402007/33963402007.pdf,"… En Oaxaca, México, se recolectan varias especies de agave silvestre para destilar mezcal, actividad económica importante que repercute en erosión edáfica y genética. Esto se …","GF Gutiérrez-Hernández, YD Ortiz-Hernández… - Interciencia, 2020 - redalyc.org","{'summary': 'GF Gutiérrez-Hernández, YD Ortiz-Hernández… - Interciencia, 2020 - redalyc.org'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"The Effects of Migration on Peasant Agricultural Systems: Oaxacan Villages, Between Remittances and Market Integration",https://anthrosource.onlinelibrary.wiley.com/doi/abs/10.1111/cuag.12268,"… markets thanks to an intense development of its infrastructures. … the city of Oaxaca, capital of the State of Oaxaca, four hours … (for the production of mezcal 2 2 Mezcal: alcoholic beverage …","I Vaccaro, E Ortiz Díaz - Culture, Agriculture, Food and …, 2021 - Wiley Online Library","{'summary': 'I Vaccaro, E Ortiz Díaz - Culture, Agriculture, Food and …, 2021 - Wiley Online Library', 'authors': [{'name': 'I Vaccaro', 'link': 'https://scholar.google.com/citations?user=tfvVUW0AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tfvVUW0AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tfvVUW0AAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Divided over Tourism: Zapotec Responses to Mexico's' Magical Villages Program',http://notebooks.drustvo-antropologov.si/Notebooks/article/view/275,"… Zapotec village in the State of Oaxaca. This article, based on the … centres on the notions of development and destruction. … Earlier people drank mainly mezcal during the fiestas since it …","T Gross - Anthropological notebooks, 2011 - notebooks.drustvo-antropologov.si","{'summary': 'T Gross - Anthropological notebooks, 2011 - notebooks.drustvo-antropologov.si'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Water security and the urban fringe: Santa Cruz Papalutla and Santa María del Tule, water security in relation to the position within the urban fringe of Oaxaca de …,https://frw.studenttheses.ub.rug.nl/id/eprint/1664,"… Those developments were mainly supported by the federal government in Oaxaca de Juárez, as investments within Santa María del Tule helped to strengthen the tourist sector of the … J Dijkman - 2005 – frw.studenttheses.ub.rug.nl",{'summary': 'J Dijkman - 2005 - frw.studenttheses.ub.rug.nl'},2022-03-18 01:45:00 UTC,mezcal development oaxaca
Protección del conocimiento y las prácticas tecnológicas ancestrales en empresas mezcaleras de naturaleza artesanal y base no tecnológica como factor de fomento …,https://repositorio.altecasociacion.org/handle/20.500.13048/1728,"… empresas de mezcal artesanal del Estado de Oaxaca, cuya … y comercialización de mezcal artesanal en el Estado de Oaxaca, … , el Consejo Regulador del Mezcal (CRM) aboga por la …","C Gonzalez, A Herrera, L Castañeda - 2019 - repositorio.altecasociacion.org","{'summary': 'C Gonzalez, A Herrera, L Castañeda - 2019 - repositorio.altecasociacion.org'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Properties of Agave angustifolia Haw. bagasse before and after its composting.,https://dialnet.unirioja.es/servlet/articulo?codigo=6294715,"… The industry of mezcal (Agave spp.) in Oaxaca, Mexico annually generates more than one hundred thousand tons of bagasse. With the aim of using this by-product as an alternative …","GAM Gutiérrez, YDO Hernández… - Comunicata …, 2015 - dialnet.unirioja.es","{'summary': 'GAM Gutiérrez, YDO Hernández… - Comunicata …, 2015 - dialnet.unirioja.es'}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
"Popular sustainable development, or ecological economics from below",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3387134,"… of a traditional Mexican alcoholic drink, mezcal, modifying the traditional planting and harvesting … In another region of Oaxaca, four communities continue to care for their mulberry trees, …","D Barkin - 2017) The Essential Guide to Critical Development …, 2017 - papers.ssrn.com","{'summary': 'D Barkin - 2017) The Essential Guide to Critical Development …, 2017 - papers.ssrn.com', 'authors': [{'name': 'D Barkin', 'link': 'https://scholar.google.com/citations?user=hWmvVygAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=hWmvVygAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'hWmvVygAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
Las denominaciones de origen del café mexicano y sus cuestionamientos como modelo de desarrollo regional,https://www.revistas.una.ac.cr/index.php/perspectivasrurales/article/view/3381,"… strategy to boost the development of coffee growing regions. … del tequila, bacanora, sotol y mezcal, sino a las artesanías, … la importancia en otras como Chiapas y Oaxaca. Ya en el siglo …","PP Akaki, MP Tapia - Perspectivas Rurales Nueva Época, 2012 - revistas.una.ac.cr","{'summary': 'PP Akaki, MP Tapia - Perspectivas Rurales Nueva Época, 2012 - revistas.una.ac.cr', 'authors': [{'name': 'PP Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}]}",2022-03-18 01:45:00 UTC,mezcal development oaxaca
